MET,Acc(HI),Acc/Baro(LO),Baro(HI),State
241.860,504,55,777,7
241.880,505,119,777,7
241.900,505,119,777,7
241.920,504,55,777,7
241.940,505,119,777,7
241.960,504,55,777,7
241.980,504,55,777,7
242.000,505,119,777,7
242.020,505,119,777,7
242.040,504,55,777,7
242.060,505,119,777,7
242.080,505,119,777,7
242.100,505,119,777,7
242.120,505,119,777,7
242.140,504,55,777,7
242.160,505,119,777,7
242.180,505,119,777,7
242.200,504,55,777,7
242.220,504,55,777,7
242.240,505,119,777,7
242.260,505,119,777,7
242.280,505,119,777,7
242.300,504,55,777,7
242.320,505,119,777,7
242.340,505,119,777,7
242.360,505,119,777,7
242.380,504,55,777,7
242.400,505,119,777,7
242.420,505,119,777,7
242.440,505,119,777,7
242.460,505,119,777,7
242.480,505,119,777,7
242.500,505,119,777,7
242.520,505,119,777,7
242.540,505,119,777,7
242.560,505,119,777,7
242.580,505,119,777,7
242.600,504,55,777,7
242.620,505,119,777,7
242.640,504,55,777,7
242.660,504,55,777,7
242.680,505,119,777,7
242.700,504,55,777,7
242.720,505,119,777,7
242.740,505,119,777,7
242.760,505,119,777,7
242.780,505,119,777,7
242.800,505,119,777,7
242.820,505,119,777,7
242.840,505,119,777,7
242.860,505,119,777,7
242.880,505,119,777,7
242.900,505,119,777,7
242.920,505,119,777,7
242.940,505,119,777,7
242.960,504,55,777,7
242.980,505,119,777,7
243.000,505,119,777,7
243.020,505,119,777,7
243.040,505,119,777,7
243.060,504,55,777,7
243.080,505,119,777,7
243.100,504,55,777,7
243.120,505,119,777,7
243.140,504,55,777,7
243.160,504,55,777,7
243.180,504,55,777,7
243.200,505,119,777,7
243.220,505,119,777,7
243.240,505,119,777,7
243.260,505,119,777,7
243.280,505,119,777,7
243.300,505,119,777,7
243.320,504,55,777,7
243.340,505,119,777,7
243.360,504,55,777,7
243.380,504,55,777,7
243.400,505,119,777,7
243.420,505,119,777,7
243.440,505,119,777,7
243.460,505,119,777,7
243.480,505,119,777,7
243.500,505,119,777,7
243.520,505,119,777,7
243.540,505,119,777,7
243.560,505,119,777,7
243.580,505,119,777,7
243.600,505,119,777,7
243.620,505,119,777,7
243.640,505,119,777,7
243.660,505,119,777,7
243.680,505,119,777,7
243.700,505,119,777,7
243.720,505,119,777,7
243.740,505,119,777,7
243.760,505,119,777,7
243.780,505,119,777,7
243.800,505,119,777,7
243.820,505,119,777,7
243.840,504,55,777,7
243.860,505,119,777,7
243.880,505,119,777,7
243.900,505,119,777,7
243.920,505,119,777,7
243.940,504,55,777,7
243.960,505,119,777,7
243.980,505,119,777,7
244.000,505,119,777,7
244.020,505,119,777,7
244.040,505,119,777,7
244.060,505,119,777,7
244.080,504,55,777,7
244.100,504,55,777,7
244.120,505,119,777,7
244.140,505,119,777,7
244.160,505,119,777,7
244.180,505,119,777,7
244.200,505,119,777,7
244.220,505,119,777,7
244.240,504,55,777,7
244.260,505,119,777,7
244.280,505,119,777,7
244.300,505,119,777,7
244.320,504,55,777,7
244.340,505,119,777,7
244.360,505,119,777,7
244.380,504,55,777,7
244.400,505,119,777,7
244.420,505,119,777,7
244.440,504,55,777,7
244.460,505,119,777,7
244.480,504,55,777,7
244.500,505,119,777,7
244.520,505,119,777,7
244.540,505,119,777,7
244.560,504,55,777,7
244.580,504,55,777,7
244.600,504,55,777,7
244.620,504,55,777,7
244.640,505,119,777,7
244.660,505,119,777,7
244.680,505,119,777,7
244.700,504,55,777,7
244.720,505,119,777,7
244.740,505,119,777,7
244.760,504,55,777,7
244.780,505,119,777,7
244.800,505,119,777,7
244.820,505,119,777,7
244.840,505,119,777,7
244.860,505,119,777,7
244.880,505,119,777,7
244.900,505,119,777,7
244.920,504,55,777,7
244.940,505,119,777,7
244.960,504,55,777,7
244.980,505,119,777,7
245.000,505,119,777,7
245.020,505,119,777,7
245.040,505,119,777,7
245.060,505,119,777,7
245.080,505,119,777,7
245.100,505,119,777,7
245.120,505,119,777,7
245.140,504,55,777,7
245.160,505,119,777,7
245.180,505,119,777,7
245.200,505,119,777,7
245.220,505,119,777,7
245.240,505,119,777,7
245.260,505,119,777,7
245.280,505,119,777,7
245.300,505,119,777,7
245.320,505,119,777,7
245.340,504,55,777,7
245.360,504,55,777,7
245.380,505,119,777,7
245.400,505,119,777,7
245.420,505,119,777,7
245.440,505,119,777,7
245.460,504,55,777,7
245.480,504,55,777,7
245.500,505,119,777,7
245.520,505,119,777,7
245.540,505,119,777,7
245.560,505,119,777,7
245.580,505,119,777,7
245.600,505,119,777,7
245.620,505,119,777,7
245.640,505,119,777,7
245.660,505,119,777,7
245.680,505,119,777,7
245.700,504,55,777,7
245.720,504,55,777,7
245.740,504,55,777,7
245.760,505,119,777,7
245.780,505,119,777,7
245.800,505,119,777,7
245.820,504,55,777,7
245.840,505,119,777,7
245.860,504,55,777,7
245.880,505,119,777,7
245.900,505,119,777,7
245.920,504,55,777,7
245.940,505,119,777,7
245.960,504,55,777,7
245.980,505,119,777,7
246.000,505,119,777,7
246.020,505,119,777,7
246.040,504,55,777,7
246.060,505,119,777,7
246.080,504,55,777,7
246.100,505,119,777,7
246.120,505,119,777,7
246.140,505,119,777,7
246.160,505,119,777,7
246.180,505,119,777,7
246.200,504,55,777,7
246.220,504,55,777,7
246.240,504,55,777,7
246.260,505,119,777,7
246.280,505,119,777,7
246.300,505,119,777,7
246.320,505,119,777,7
246.340,505,119,777,7
246.360,505,119,777,7
246.380,505,119,777,7
246.400,505,119,777,7
246.420,505,119,777,7
246.440,505,119,777,7
246.460,505,119,777,7
246.480,505,119,777,7
246.500,504,55,777,7
246.520,505,119,777,7
246.540,504,55,777,7
246.560,505,119,777,7
246.580,504,55,777,7
246.600,505,119,777,7
246.620,505,119,777,7
246.640,505,119,777,7
246.660,505,119,777,7
246.680,504,55,777,7
246.700,504,55,777,7
246.720,504,55,777,7
246.740,504,55,777,7
246.760,505,119,777,7
246.780,505,119,777,7
246.800,505,119,777,7
246.820,504,55,777,7
246.840,505,119,777,7
246.860,505,119,777,7
246.880,504,55,777,7
246.900,505,119,777,7
246.920,505,119,777,7
246.940,505,119,777,7
246.960,505,119,777,7
246.980,504,55,777,7
247.000,504,55,777,7
247.020,504,55,777,7
247.040,504,55,777,7
247.060,505,119,777,7
247.080,505,119,777,7
247.100,504,55,777,7
247.120,505,119,777,7
247.140,505,119,777,7
247.160,505,119,777,7
247.180,505,119,777,7
247.200,504,55,777,7
247.220,505,119,777,7
247.240,504,55,777,7
247.260,504,55,777,7
247.280,505,119,777,7
247.300,505,119,777,7
247.320,505,119,777,7
247.340,505,119,777,7
247.360,504,55,777,7
247.380,505,119,777,7
247.400,505,119,777,7
247.420,505,119,777,7
247.440,505,119,777,7
247.460,504,55,777,7
247.480,505,119,777,7
247.500,504,55,777,7
247.520,504,55,777,7
247.540,505,119,777,7
247.560,504,55,777,7
247.580,505,119,777,7
247.600,504,55,777,7
247.620,505,119,777,7
247.640,505,119,777,7
247.660,505,119,777,7
247.680,505,119,777,7
247.700,505,119,777,7
247.720,504,55,777,7
247.740,505,119,777,7
247.760,505,119,777,7
247.780,505,119,777,7
247.800,505,119,777,7
247.820,505,119,777,7
247.840,504,55,777,7
247.860,505,119,777,7
247.880,504,55,777,7
247.900,504,55,777,7
247.920,505,119,777,7
247.940,504,55,777,7
247.960,505,119,777,7
247.980,505,119,777,7
248.000,504,55,777,7
248.020,505,119,777,7
248.040,505,119,777,7
248.060,505,119,777,7
248.080,505,119,777,7
248.100,505,119,777,7
248.120,504,55,777,7
248.140,504,55,777,7
248.160,505,119,777,7
248.180,505,119,777,7
248.200,505,119,777,7
248.220,505,119,777,7
248.240,504,55,777,7
248.260,504,55,777,7
248.280,504,55,777,7
248.300,504,55,777,7
248.320,505,119,777,7
248.340,505,119,777,7
248.360,505,119,777,7
248.380,505,119,777,7
248.400,504,55,777,7
248.420,505,119,777,7
248.440,505,119,777,7
248.460,505,119,777,7
248.480,504,55,777,7
248.500,505,119,777,7
248.520,505,119,777,7
248.540,505,119,777,7
248.560,504,55,777,7
248.580,505,119,777,7
248.600,504,55,777,7
248.620,504,55,777,7
248.640,505,119,777,7
248.660,505,119,777,7
248.680,504,55,777,7
248.700,505,119,777,7
248.720,505,119,777,7
248.740,505,119,777,7
248.760,505,119,777,7
248.780,505,119,777,7
248.800,504,55,777,7
248.820,505,119,777,7
248.840,505,119,777,7
248.860,505,119,777,7
248.880,505,119,777,7
248.900,504,55,777,7
248.920,505,119,777,7
248.940,504,55,777,7
248.960,505,119,777,7
248.980,505,119,777,7
249.000,505,119,777,7
249.020,505,119,777,7
249.040,505,119,777,7
249.060,505,119,777,7
249.080,504,55,777,7
249.100,505,119,777,7
249.120,505,119,777,7
249.140,505,119,777,7
249.160,505,119,777,7
249.180,505,119,777,7
249.200,505,119,777,7
249.220,505,119,777,7
249.240,504,55,777,7
249.260,505,119,777,7
249.280,505,119,777,7
249.300,505,119,777,7
249.320,504,55,777,7
249.340,505,119,777,7
249.360,504,55,777,7
249.380,505,119,777,7
249.400,505,119,777,7
249.420,505,119,777,7
249.440,505,119,777,7
249.460,505,119,777,7
249.480,505,119,777,7
249.500,505,119,777,7
249.520,505,119,777,7
249.540,505,119,777,7
249.560,505,119,777,7
249.580,505,119,777,7
249.600,505,119,777,7
249.620,504,55,777,7
249.640,505,119,777,7
249.660,505,119,777,7
249.680,505,119,777,7
249.700,504,55,777,7
249.720,505,119,777,7
249.740,504,55,777,7
249.760,505,119,777,7
249.780,505,119,777,7
249.800,505,119,777,7
249.820,505,119,777,7
249.840,505,119,777,7
249.860,505,119,777,7
249.880,505,119,777,7
249.900,504,55,777,7
249.920,505,119,777,7
249.940,505,119,777,7
249.960,505,119,777,7
249.980,505,119,777,7
250.000,505,119,777,7
250.020,505,119,777,7
250.040,505,119,777,7
250.060,505,119,777,7
250.080,505,119,777,7
250.100,505,119,777,7
250.120,505,119,777,7
250.140,505,119,777,7
250.160,504,55,777,7
250.180,505,119,777,7
250.200,505,119,777,7
250.220,505,119,777,7
250.240,505,119,777,7
250.260,505,119,777,7
250.280,504,55,777,7
250.300,504,55,777,7
250.320,505,119,777,7
250.340,505,119,777,7
250.360,505,119,777,7
250.380,505,119,777,7
250.400,504,55,777,7
250.420,504,55,777,7
250.440,504,55,777,7
250.460,505,119,777,7
250.480,505,119,777,7
250.500,504,55,777,7
250.520,505,119,777,7
250.540,504,55,777,7
250.560,505,119,777,7
250.580,505,119,777,7
250.600,505,119,777,7
250.620,505,119,777,7
250.640,505,119,777,7
250.660,505,119,777,7
250.680,505,119,777,7
250.700,505,119,777,7
250.720,505,119,777,7
250.740,505,119,777,7
250.760,505,119,777,7
250.780,505,119,777,7
250.800,504,55,777,7
250.820,505,119,777,7
250.840,505,119,777,7
250.860,505,119,777,7
250.880,505,119,777,7
250.900,505,119,777,7
250.920,505,119,777,7
250.940,505,119,777,7
250.960,505,119,777,7
250.980,505,119,777,7
251.000,505,119,777,7
251.020,505,119,777,7
251.040,504,55,777,7
251.060,505,119,777,7
251.080,505,119,777,7
251.100,505,119,777,7
251.120,505,119,777,7
251.140,505,119,777,7
251.160,505,119,777,7
251.180,504,55,777,7
251.200,505,119,777,7
251.220,505,119,777,7
251.240,505,119,777,7
251.260,505,119,777,7
251.280,504,55,777,7
251.300,505,119,777,7
251.320,505,119,777,7
251.340,505,119,777,7
251.360,504,55,777,7
251.380,505,119,777,7
251.400,504,55,777,7
251.420,505,119,777,7
251.440,505,119,777,7
251.460,505,119,777,7
251.480,505,119,777,7
251.500,505,119,777,7
251.520,504,55,777,7
251.540,505,119,777,7
251.560,505,119,777,7
251.580,505,119,777,7
251.600,504,55,777,7
251.620,504,55,777,7
251.640,505,119,777,7
251.660,505,119,777,7
251.680,505,119,777,7
251.700,505,119,777,7
251.720,505,119,777,7
251.740,505,119,777,7
251.760,505,119,777,7
251.780,505,119,777,7
251.800,504,55,777,7
251.820,505,119,777,7
251.840,505,119,777,7
251.860,505,119,777,7
251.880,505,119,777,7
251.900,505,119,777,7
251.920,504,55,777,7
251.940,505,119,777,7
251.960,505,119,777,7
251.980,505,119,777,7
252.000,505,119,777,7
252.020,505,119,777,7
252.040,505,119,777,7
252.060,505,119,777,7
252.080,505,119,777,7
252.100,505,119,777,7
252.120,505,119,777,7
252.140,505,119,777,7
252.160,505,119,777,7
252.180,504,55,777,7
252.200,505,119,777,7
252.220,504,55,777,7
252.240,505,119,777,7
252.260,504,55,777,7
252.280,505,119,777,7
252.300,505,119,777,7
252.320,505,119,777,7
252.340,505,119,777,7
252.360,505,119,777,7
252.380,505,119,777,7
252.400,505,119,777,7
252.420,505,119,777,7
252.440,505,119,777,7
252.460,505,119,777,7
252.480,505,119,777,7
252.500,505,119,777,7
252.520,505,119,777,7
252.540,504,55,777,7
252.560,505,119,777,7
252.580,505,119,777,7
252.600,504,55,777,7
252.620,505,119,777,7
252.640,505,119,777,7
252.660,505,119,777,7
252.680,505,119,777,7
252.700,505,119,777,7
252.720,505,123,778,7
252.740,505,119,777,7
252.760,505,119,777,7
252.780,505,119,777,7
252.800,505,119,777,7
252.820,505,119,777,7
252.840,505,119,777,7
252.860,505,119,777,7
252.880,505,119,777,7
252.900,505,119,777,7
252.920,504,55,777,7
252.940,505,119,777,7
252.960,505,119,777,7
252.980,505,119,777,7
253.000,505,119,777,7
253.020,505,119,777,7
253.040,504,55,777,7
253.060,505,119,777,7
253.080,504,55,777,7
253.100,504,55,777,7
253.120,504,55,777,7
253.140,504,55,777,7
253.160,505,119,777,7
253.180,505,119,777,7
253.200,505,119,777,7
253.220,505,119,777,7
253.240,505,119,777,7
253.260,505,119,777,7
253.280,505,119,777,7
253.300,505,119,777,7
253.320,504,55,777,7
253.340,505,119,777,7
253.360,504,55,777,7
253.380,505,119,777,7
253.400,504,55,777,7
253.420,504,55,777,7
253.440,505,119,777,7
253.460,504,55,777,7
253.480,504,55,777,7
253.500,505,119,777,7
253.520,505,119,777,7
253.540,505,119,777,7
253.560,505,119,777,7
253.580,505,119,777,7
253.600,505,119,777,7
253.620,505,119,777,7
253.640,505,119,777,7
253.660,504,55,777,7
253.680,505,119,777,7
253.700,504,55,777,7
253.720,505,119,777,7
253.740,505,119,777,7
253.760,504,55,777,7
253.780,504,55,777,7
253.800,504,55,777,7
253.820,505,119,777,7
253.840,505,119,777,7
253.860,505,119,777,7
253.880,505,119,777,7
253.900,505,119,777,7
253.920,505,119,777,7
253.940,504,55,777,7
253.960,505,119,777,7
253.980,505,119,777,7
254.000,504,55,777,7
254.020,504,55,777,7
254.040,505,119,777,7
254.060,504,55,777,7
254.080,504,55,777,7
254.100,504,55,777,7
254.120,504,55,777,7
254.140,504,55,777,7
254.160,505,119,777,7
254.180,505,119,777,7
254.200,505,119,777,7
254.220,505,119,777,7
254.240,504,55,777,7
254.260,505,119,777,7
254.280,505,119,777,7
254.300,505,119,777,7
254.320,504,55,777,7
254.340,505,119,777,7
254.360,505,119,777,7
254.380,504,55,777,7
254.400,504,55,777,7
254.420,504,55,777,7
254.440,504,55,777,7
254.460,505,119,777,7
254.480,505,119,777,7
254.500,505,119,777,7
254.520,504,55,777,7
254.540,504,55,777,7
254.560,505,119,777,7
254.580,505,119,777,7
254.600,504,55,777,7
254.620,505,119,777,7
254.640,505,119,777,7
254.660,505,119,777,7
254.680,505,119,777,7
254.700,504,55,777,7
254.720,505,119,777,7
254.740,505,119,777,7
254.760,505,119,777,7
254.780,504,55,777,7
254.800,504,55,777,7
254.820,505,119,777,7
254.840,505,119,777,7
254.860,505,119,777,7
254.880,505,119,777,7
254.900,505,119,777,7
254.920,505,119,777,7
254.940,505,119,777,7
254.960,504,55,777,7
254.980,505,119,777,7
255.000,505,119,777,7
255.020,505,119,777,7
255.040,505,119,777,7
255.060,505,119,777,7
255.080,505,119,777,7
255.100,505,119,777,7
255.120,505,119,777,7
255.140,504,55,777,7
255.160,505,119,777,7
255.180,505,119,777,7
255.200,505,119,777,7
255.220,505,119,777,7
255.240,504,55,777,7
255.260,505,119,777,7
255.280,505,119,777,7
255.300,505,119,777,7
255.320,505,119,777,7
255.340,505,119,777,7
255.360,505,119,777,7
255.380,504,55,777,7
255.400,505,119,777,7
255.420,505,119,777,7
255.440,505,119,777,7
255.460,504,55,777,7
255.480,505,119,777,7
255.500,504,55,777,7
255.520,504,55,777,7
255.540,504,55,777,7
255.560,505,119,777,7
255.580,504,55,777,7
255.600,505,119,777,7
255.620,505,119,777,7
255.640,505,119,777,7
255.660,505,119,777,7
255.680,505,119,777,7
255.700,505,119,777,7
255.720,505,119,777,7
255.740,504,55,777,7
255.760,504,55,777,7
255.780,505,119,777,7
255.800,505,119,777,7
255.820,505,119,777,7
255.840,505,119,777,7
255.860,505,119,777,7
255.880,505,119,777,7
255.900,505,119,777,7
255.920,505,119,777,7
255.940,504,55,777,7
255.960,505,123,778,7
255.980,505,119,777,7
256.000,505,119,777,7
256.020,505,119,777,7
256.040,505,119,777,7
256.060,505,119,777,7
256.080,505,119,777,7
256.100,505,119,777,7
256.120,505,119,777,7
256.140,504,55,777,7
256.160,505,119,777,7
256.180,505,119,777,7
256.200,505,119,777,7
256.220,505,119,777,7
256.240,504,55,777,7
256.260,505,119,777,7
256.280,505,119,777,7
256.300,505,119,777,7
256.320,505,119,777,7
256.340,505,119,777,7
256.360,505,119,777,7
256.380,505,119,777,7
256.400,505,119,777,7
256.420,505,119,777,7
256.440,504,55,777,7
256.460,505,119,777,7
256.480,505,119,777,7
256.500,505,119,777,7
256.520,505,119,777,7
256.540,504,55,777,7
256.560,505,119,777,7
256.580,505,119,777,7
256.600,504,55,777,7
256.620,505,119,777,7
256.640,505,119,777,7
256.660,505,119,777,7
256.680,505,119,777,7
256.700,505,119,777,7
256.720,505,119,777,7
256.740,504,55,777,7
256.760,505,119,777,7
256.780,505,119,777,7
256.800,505,119,777,7
256.820,505,119,777,7
256.840,504,55,777,7
256.860,505,119,777,7
256.880,504,55,777,7
256.900,505,119,777,7
256.920,504,55,777,7
256.940,505,119,777,7
256.960,505,119,777,7
256.980,505,119,777,7
257.000,505,119,777,7
257.020,505,119,777,7
257.040,505,119,777,7
257.060,505,119,777,7
257.080,505,119,777,7
257.100,505,119,777,7
257.120,505,119,777,7
257.140,505,119,777,7
257.160,505,119,777,7
257.180,505,119,777,7
257.200,505,119,777,7
257.220,504,55,777,7
257.240,505,119,777,7
257.260,504,55,777,7
257.280,505,119,777,7
257.300,505,119,777,7
257.320,505,119,777,7
257.340,505,119,777,7
257.360,505,119,777,7
257.380,504,55,777,7
257.400,504,55,777,7
257.420,505,119,777,7
257.440,504,55,777,7
257.460,505,119,777,7
257.480,505,119,777,7
257.500,505,119,777,7
257.520,505,119,777,7
257.540,505,119,777,7
257.560,505,119,777,7
257.580,505,119,777,7
257.600,505,119,777,7
257.620,505,119,777,7
257.640,505,119,777,7
257.660,505,119,777,7
257.680,505,119,777,7
257.700,505,119,777,7
257.720,505,119,777,7
257.740,505,119,777,7
257.760,504,55,777,7
257.780,504,55,777,7
257.800,505,119,777,7
257.820,505,119,777,7
257.840,504,55,777,7
257.860,505,119,777,7
257.880,505,119,777,7
257.900,505,119,777,7
257.920,504,55,777,7
257.940,505,119,777,7
257.960,504,55,777,7
257.980,505,119,777,7
258.000,505,119,777,7
258.020,504,55,777,7
258.040,505,119,777,7
258.060,504,55,777,7
258.080,505,119,777,7
258.100,505,119,777,7
258.120,505,119,777,7
258.140,505,119,777,7
258.160,505,119,777,7
258.180,504,55,777,7
258.200,505,119,777,7
258.220,505,119,777,7
258.240,505,119,777,7
258.260,505,119,777,7
258.280,505,119,777,7
258.300,504,55,777,7
258.320,505,119,777,7
258.340,504,55,777,7
258.360,505,119,777,7
258.380,505,119,777,7
258.400,505,119,777,7
258.420,505,119,777,7
258.440,505,119,777,7
258.460,505,119,777,7
258.480,505,119,777,7
258.500,505,119,777,7
258.520,505,119,777,7
258.540,504,55,777,7
258.560,505,119,777,7
258.580,505,119,777,7
258.600,505,119,777,7
258.620,505,119,777,7
258.640,504,55,777,7
258.660,505,119,777,7
258.680,505,119,777,7
258.700,505,119,777,7
258.720,505,119,777,7
258.740,505,119,777,7
258.760,505,119,777,7
258.780,504,55,777,7
258.800,505,119,777,7
258.820,504,55,777,7
258.840,505,119,777,7
258.860,505,119,777,7
258.880,505,119,777,7
258.900,505,119,777,7
258.920,505,119,777,7
258.940,505,119,777,7
258.960,505,119,777,7
258.980,505,119,777,7
259.000,505,119,777,7
259.020,505,119,777,7
259.040,504,55,777,7
259.060,504,55,777,7
259.080,505,119,777,7
259.100,505,119,777,7
259.120,504,55,777,7
259.140,505,119,777,7
259.160,505,119,777,7
259.180,505,119,777,7
259.200,504,55,777,7
259.220,505,119,777,7
259.240,505,119,777,7
259.260,505,119,777,7
259.280,505,119,777,7
259.300,505,119,777,7
259.320,505,119,777,7
259.340,505,119,777,7
259.360,505,119,777,7
259.380,505,119,777,7
259.400,504,55,777,7
259.420,505,119,777,7
259.440,505,119,777,7
259.460,505,119,777,7
259.480,504,55,777,7
259.500,505,119,777,7
259.520,505,119,777,7
259.540,505,119,777,7
259.560,505,119,777,7
259.580,505,119,777,7
259.600,504,55,777,7
259.620,505,119,777,7
259.640,505,119,777,7
259.660,505,119,777,7
259.680,504,55,777,7
259.700,505,119,777,7
259.720,505,119,777,7
259.740,504,55,777,7
259.760,505,119,777,7
259.780,505,119,777,7
259.800,505,119,777,7
259.820,505,119,777,7
259.840,504,55,777,7
259.860,505,119,777,7
259.880,505,119,777,7
259.900,504,55,777,7
259.920,504,55,777,7
259.940,504,55,777,7
259.960,504,55,777,7
259.980,505,119,777,7
260.000,505,119,777,7
260.020,504,55,777,7
260.040,505,119,777,7
260.060,505,119,777,7
260.080,505,119,777,7
260.100,505,119,777,7
260.120,505,119,777,7
260.140,505,119,777,7
260.160,504,55,777,7
260.180,505,119,777,7
260.200,504,55,777,7
260.220,505,119,777,7
260.240,505,119,777,7
260.260,505,119,777,7
260.280,505,123,778,7
260.300,504,55,777,7
260.320,505,119,777,7
260.340,505,119,777,7
260.360,505,119,777,7
260.380,505,119,777,7
260.400,504,55,777,7
260.420,505,119,777,7
260.440,504,55,777,7
260.460,505,119,777,7
260.480,505,119,777,7
260.500,504,55,777,7
260.520,504,55,777,7
260.540,504,55,777,7
260.560,505,119,777,7
260.580,505,119,777,7
260.600,505,119,777,7
260.620,505,119,777,7
260.640,505,119,777,7
260.660,505,119,777,7
260.680,504,55,777,7
260.700,505,119,777,7
260.720,505,119,777,7
260.740,505,119,777,7
260.760,504,55,777,7
260.780,504,55,777,7
260.800,505,119,777,7
260.820,505,119,777,7
260.840,505,119,777,7
260.860,505,119,777,7
260.880,505,119,777,7
260.900,505,119,777,7
260.920,504,55,777,7
260.940,505,119,777,7
260.960,505,119,777,7
260.980,504,55,777,7
261.000,504,55,777,7
261.020,505,119,777,7
261.040,505,119,777,7
261.060,505,119,777,7
261.080,505,119,777,7
261.100,504,55,777,7
261.120,505,119,777,7
261.140,505,119,777,7
261.160,505,119,777,7
261.180,505,119,777,7
261.200,505,119,777,7
261.220,505,119,777,7
261.240,505,119,777,7
261.260,505,119,777,7
261.280,505,119,777,7
261.300,505,119,777,7
261.320,505,119,777,7
261.340,504,55,777,7
261.360,505,119,777,7
261.380,505,119,777,7
261.400,504,55,777,7
261.420,505,119,777,7
261.440,505,119,777,7
261.460,505,119,777,7
261.480,505,119,777,7
261.500,505,119,777,7
261.520,505,119,777,7
261.540,505,119,777,7
261.560,505,119,777,7
261.580,504,55,777,7
261.600,505,119,777,7
261.620,504,55,777,7
261.640,505,119,777,7
261.660,504,55,777,7
261.680,505,119,777,7
261.700,505,119,777,7
261.720,505,119,777,7
261.740,504,55,777,7
261.760,505,119,777,7
261.780,505,119,777,7
261.800,505,119,777,7
261.820,504,55,777,7
261.840,505,119,777,7
261.860,505,119,777,7
261.880,504,55,777,7
261.900,505,119,777,7
261.920,504,55,777,7
261.940,504,55,777,7
261.960,505,119,777,7
261.980,505,119,777,7
262.000,505,119,777,7
262.020,504,55,777,7
262.040,505,119,777,7
262.060,505,119,777,7
262.080,504,55,777,7
262.100,505,119,777,7
262.120,505,119,777,7
262.140,505,119,777,7
262.160,504,55,777,7
262.180,505,119,777,7
262.200,505,119,777,7
262.220,505,119,777,7
262.240,505,119,777,7
262.260,504,55,777,7
262.280,505,119,777,7
262.300,505,119,777,7
262.320,505,119,777,7
262.340,505,119,777,7
262.360,505,119,777,7
262.380,505,119,777,7
262.400,505,119,777,7
262.420,504,55,777,7
262.440,505,119,777,7
262.460,505,119,777,7
262.480,505,119,777,7
262.500,504,55,777,7
262.520,505,119,777,7
262.540,505,119,777,7
262.560,505,119,777,7
262.580,505,119,777,7
262.600,505,119,777,7
262.620,505,119,777,7
262.640,505,119,777,7
262.660,504,55,777,7
262.680,504,55,777,7
262.700,504,55,777,7
262.720,505,119,777,7
262.740,504,55,777,7
262.760,505,119,777,7
262.780,505,119,777,7
262.800,505,119,777,7
262.820,505,119,777,7
262.840,504,55,777,7
262.860,504,55,777,7
262.880,505,119,777,7
262.900,504,55,777,7
262.920,504,55,777,7
262.940,505,119,777,7
262.960,504,55,777,7
262.980,504,55,777,7
263.000,505,119,777,7
263.020,505,119,777,7
263.040,504,55,777,7
263.060,505,119,777,7
263.080,505,119,777,7
263.100,505,119,777,7
263.120,505,119,777,7
263.140,505,119,777,7
263.160,505,119,777,7
263.180,505,119,777,7
263.200,504,55,777,7
263.220,505,119,777,7
263.240,504,55,777,7
263.260,504,55,777,7
263.280,505,119,777,7
263.300,505,119,777,7
263.320,505,119,777,7
263.340,504,55,777,7
263.360,504,55,777,7
263.380,504,55,777,7
263.400,505,119,777,7
263.420,504,55,777,7
263.440,505,119,777,7
263.460,505,119,777,7
263.480,505,119,777,7
263.500,504,55,777,7
263.520,504,55,777,7
263.540,505,119,777,7
263.560,504,55,777,7
263.580,504,55,777,7
263.600,505,119,777,7
263.620,505,119,777,7
263.640,505,119,777,7
263.660,505,119,777,7
263.680,505,119,777,7
263.700,505,119,777,7
263.720,505,119,777,7
263.740,505,119,777,7
263.760,505,119,777,7
263.780,504,55,777,7
263.800,505,119,777,7
263.820,505,119,777,7
263.840,504,55,777,7
263.860,504,55,777,7
263.880,504,55,777,7
263.900,504,55,777,7
263.920,505,119,777,7
263.940,504,55,777,7
263.960,505,119,777,7
263.980,504,55,777,7
264.000,504,55,777,7
264.020,505,119,777,7
264.040,504,55,777,7
264.060,505,119,777,7
264.080,505,119,777,7
264.100,505,119,777,7
264.120,505,119,777,7
264.140,505,119,777,7
264.160,505,119,777,7
264.180,504,55,777,7
264.200,504,55,777,7
264.220,505,119,777,7
264.240,505,119,777,7
264.260,505,119,777,7
264.280,505,119,777,7
264.300,504,55,777,7
264.320,505,119,777,7
264.340,504,55,777,7
264.360,504,55,777,7
264.380,505,119,777,7
264.400,505,119,777,7
264.420,505,119,777,7
264.440,505,119,777,7
264.460,505,119,777,7
264.480,505,119,777,7
264.500,504,55,777,7
264.520,504,55,777,7
264.540,505,119,777,7
264.560,505,119,777,7
264.580,505,119,777,7
264.600,504,55,777,7
264.620,504,55,777,7
264.640,505,119,777,7
264.660,505,119,777,7
264.680,504,55,777,7
264.700,505,119,777,7
264.720,505,119,777,7
264.740,505,119,777,7
264.760,504,55,777,7
264.780,504,55,777,7
264.800,505,119,777,7
264.820,504,55,777,7
264.840,504,55,777,7
264.860,505,119,777,7
264.880,505,119,777,7
264.900,505,119,777,7
264.920,504,55,777,7
264.940,505,119,777,7
264.960,505,119,777,7
264.980,505,119,777,7
265.000,505,119,777,7
265.020,505,119,777,7
265.040,505,119,777,7
265.060,504,55,777,7
265.080,505,119,777,7
265.100,505,119,777,7
265.120,504,55,777,7
