# MET Acc Vel iAlt pAlt 
9.680,-2.14,866.30,7795.95,6869.87
9.700,-2.01,865.01,7813.24,6869.87
9.720,-2.01,863.72,7830.50,6869.87
9.740,-2.01,862.38,7847.73,6906.42
9.760,-2.14,860.97,7864.94,6943.03
9.780,-2.26,859.59,7882.12,6943.03
9.800,-2.01,858.30,7899.27,6943.03
9.820,-2.01,857.01,7916.40,6979.69
9.840,-2.01,855.71,7933.50,6979.69
9.860,-2.01,854.42,7950.57,7016.40
9.880,-2.01,853.09,7967.62,7016.40
9.900,-2.14,851.75,7984.64,7053.16
9.920,-2.01,850.46,8001.64,7053.16
9.940,-2.01,849.13,8018.61,7089.97
9.960,-2.14,847.75,8035.55,7089.97
9.980,-2.14,846.42,8052.47,7126.84
10.000,-2.01,845.13,8069.36,7126.84
10.020,-2.01,843.87,8086.22,7163.75
10.040,-1.89,842.66,8103.06,7163.75
10.060,-1.89,841.41,8119.88,7200.72
10.080,-2.01,840.08,8136.67,7200.72
10.100,-2.14,838.74,8153.43,7237.74
10.120,-2.01,837.41,8170.16,7274.81
10.140,-2.14,836.08,8186.87,7274.81
10.160,-2.01,834.86,8203.56,7274.81
10.180,-1.76,833.61,8220.21,7274.81
10.200,-2.14,832.24,8236.85,7311.94
10.220,-2.14,830.90,8253.45,7349.12
10.240,-2.01,829.61,8270.03,7349.12
10.260,-2.01,828.32,8286.58,7386.35
10.280,-2.01,827.02,8303.11,7386.35
10.300,-2.01,825.73,8319.61,7423.63
10.320,-2.01,824.44,8336.09,7423.63
10.340,-2.01,823.14,8352.54,7423.63
10.360,-2.01,821.85,8368.96,7460.97
10.380,-2.01,820.56,8385.36,7498.36
10.400,-2.01,819.31,8401.74,7498.36
10.420,-1.89,818.05,8418.08,7535.80
10.440,-2.01,816.76,8434.41,7535.80
10.460,-2.01,815.47,8450.70,7535.80
10.480,-2.01,814.25,8466.98,7573.30
10.500,-1.76,813.04,8483.22,7573.30
10.520,-2.01,811.71,8499.45,7573.30
10.540,-2.14,810.42,8515.64,7610.85
10.560,-1.89,809.16,8531.81,7610.85
10.580,-2.01,807.87,8547.96,7648.45
10.600,-2.01,806.54,8564.07,7686.11
10.620,-2.14,805.28,8580.17,7686.11
10.640,-1.76,804.11,8596.24,7686.11
10.660,-1.89,802.86,8612.28,7686.11
10.680,-2.01,801.53,8628.30,7723.83
10.700,-2.14,800.23,8644.29,7723.83
10.720,-1.89,798.98,8660.26,7761.59
10.740,-2.01,797.65,8676.20,7799.41
10.760,-2.14,796.35,8692.11,7799.41
10.780,-1.89,795.14,8708.00,7799.41
10.800,-1.89,793.97,8723.87,7837.29
10.820,-1.76,792.68,8739.71,7837.29
10.840,-2.26,791.30,8755.52,7837.29
10.860,-2.01,790.09,8771.31,7875.22
10.880,-1.76,788.92,8787.08,7875.22
10.900,-1.89,787.67,8802.82,7913.21
10.920,-2.01,786.41,8818.53,7913.21
10.940,-1.89,785.20,8834.23,7913.21
10.960,-1.89,783.99,8849.89,7951.25
10.980,-1.89,782.74,8865.54,7989.35
11.000,-2.01,781.52,8881.15,8027.50
11.020,-1.76,780.35,8896.75,7989.35
11.040,-1.89,779.18,8912.32,8027.50
11.060,-1.76,778.01,8927.87,8027.50
11.080,-1.89,776.80,8943.39,8065.70
11.100,-1.89,775.62,8958.90,8065.70
11.120,-1.76,774.53,8974.38,8103.97
11.140,-1.63,773.44,8989.83,8103.97
11.160,-1.76,772.23,9005.26,8103.97
11.180,-2.01,770.94,9020.67,8142.29
11.200,-2.01,769.76,9036.06,8142.29
11.220,-1.63,768.71,9051.42,8142.29
11.240,-1.63,767.58,9066.76,8180.66
11.260,-1.89,766.33,9082.07,8180.66
11.280,-2.01,765.08,9097.36,8219.09
11.300,-1.89,763.94,9112.63,8219.09
11.320,-1.63,762.85,9127.88,8219.09
11.340,-1.76,761.72,9143.10,8219.09
11.360,-1.76,760.63,9158.30,8257.58
11.380,-1.63,759.50,9173.48,8296.13
11.400,-1.89,758.29,9188.63,8296.13
11.420,-1.89,757.08,9203.76,8296.13
11.440,-1.89,755.94,9218.87,8334.73
11.460,-1.63,754.81,9233.96,8334.73
11.480,-1.89,753.68,9249.02,8334.73
11.500,-1.63,752.55,9264.06,8373.39
11.520,-1.89,751.38,9279.07,8412.10
11.540,-1.76,750.29,9294.07,8412.10
11.560,-1.63,749.20,9309.04,8412.10
11.580,-1.76,748.10,9323.99,8450.88
11.600,-1.63,747.05,9338.92,8450.88
11.620,-1.63,746.00,9353.83,8450.88
11.640,-1.63,744.91,9368.72,8489.71
11.660,-1.76,743.74,9383.58,8489.71
11.680,-1.89,742.61,9398.42,8489.71
11.700,-1.63,741.52,9413.24,8528.59
11.720,-1.76,740.39,9428.04,8528.59
11.740,-1.76,739.34,9442.82,8528.59
11.760,-1.51,738.33,9457.57,8567.54
11.780,-1.63,737.23,9472.30,8567.54
11.800,-1.76,736.14,9487.02,8606.54
11.820,-1.63,735.01,9501.71,8606.54
11.840,-1.89,733.96,9516.38,8606.54
11.860,-1.38,732.95,9531.02,8645.60
11.880,-1.76,731.86,9545.65,8645.60
11.900,-1.63,730.89,9560.26,8645.60
11.920,-1.38,729.92,9574.85,8684.72
11.940,-1.63,728.87,9589.42,8723.90
11.960,-1.63,727.86,9603.96,8723.90
11.980,-1.51,726.85,9618.49,8723.90
12.000,-1.63,725.72,9632.99,8723.90
12.020,-1.89,724.59,9647.47,8763.14
12.040,-1.63,723.49,9661.93,8763.14
12.060,-1.76,722.40,9676.37,8763.14
12.080,-1.63,721.31,9690.78,8802.43
12.100,-1.76,720.22,9705.18,8802.43
12.120,-1.63,719.13,9719.55,8802.43
12.140,-1.76,717.96,9733.90,8841.79
12.160,-1.89,716.87,9748.22,8841.79
12.180,-1.51,715.86,9762.53,8841.79
12.200,-1.63,714.77,9776.81,8881.20
12.220,-1.76,713.68,9791.08,8920.67
12.240,-1.63,712.58,9805.32,8920.67
12.260,-1.76,711.49,9819.54,8920.67
12.280,-1.63,710.44,9833.74,8920.67
12.300,-1.63,709.39,9847.91,8960.21
12.320,-1.63,708.34,9862.07,8960.21
12.340,-1.63,707.37,9876.21,8999.80
12.360,-1.38,706.40,9890.33,8999.80
12.380,-1.63,705.31,9904.42,9039.45
12.400,-1.76,704.26,9918.50,9039.45
12.420,-1.51,703.29,9932.55,9039.45
12.440,-1.51,702.24,9946.59,9039.45
